7.200000000000000000e+01
8.200000000000000000e+01
7.000000000000000000e+01
4.400000000000000000e+01
8.800000000000000000e+01
1.400000000000000178e+01
8.000000000000000000e+01
8.400000000000000000e+01
4.800000000000000000e+01
6.000000000000000000e+01
2.600000000000000000e+01
7.000000000000000000e+01
1.800000000000000000e+01
6.000000000000000000e+01
4.400000000000000000e+01
7.200000000000000000e+01
6.800000000000000000e+01
6.000000000000000000e+01
7.200000000000000000e+01
8.800000000000000000e+01
7.000000000000000000e+01
3.600000000000000000e+01
7.200000000000000000e+01
2.800000000000000355e+01
5.400000000000000000e+01
6.200000000000000000e+01
8.000000000000000000e+01
3.800000000000000000e+01
1.800000000000000000e+01
4.800000000000000000e+01
